start_time,flow_size,mean_packet_size_20,coflow_id
2709946.8298701025,1048821,716.95,447
2709928.0967515786,1089815,688.1,447
2709925.530198043,1076684,698.0,447
2709959.9634389663,1069660,676.65,447
2709976.34813431,1104860,686.75,447
2710005.992389843,1045100,664.7,447
2709952.1833921513,1089660,694.55,447
2710008.2869430543,1091886,709.25,447
2709935.9317269265,1088401,707.95,447
2710003.9447498475,1037667,690.95,447
2709927.6454966837,1037424,699.0,447
2709945.407362683,1074732,695.65,447
2709913.5209030453,1105132,715.4,447
2710002.6570062735,1061787,711.75,447
2709939.5296616084,1047940,677.55,447
2709923.4349621423,1086731,714.7,447
2709950.9013360944,1076133,684.95,447
2709993.9791252166,1154133,694.1,447
2709961.2080763592,1083072,703.05,447
2709995.3124212786,1026258,702.5,447
2710000.061487653,1076578,692.35,447
2709952.54573228,1061352,710.4,447
2709943.1807023445,1087918,673.45,447
2709918.3488042722,1061645,700.95,447
2709975.711349737,1065836,708.8,447
2709989.2302984893,1098065,701.65,447
2709922.0355758537,1035307,687.8,447
2710002.31384938,1061981,705.9,447
2709926.415998369,1088597,684.4,447
2709999.63814418,1115231,707.0,447
2709929.7906453963,1060069,711.15,447
2709909.0897977566,1057762,708.2,447
2709972.0302173123,1102060,714.0,447
2709983.5840923376,1095110,702.3,447
2709975.582550043,1097717,693.2,447
2709983.18316682,1095711,698.75,447
2709935.5003017946,1104756,725.15,447
2709992.0346304695,1075472,698.4,447
2709982.652756496,1130077,704.0,447
2709960.275008914,1124853,679.65,447
2709925.3033965863,1099776,694.0,447
2709992.126702129,1066818,688.6,447
2709937.4599095094,1043124,700.55,447
2709986.7137051644,1063373,691.65,447
2709928.1418072637,1089521,699.7,447
2709940.6741059367,1058032,721.2,447
2709992.107920907,1078965,677.6,447
2709978.425179143,1064111,686.9,447
2709922.059123528,1098061,691.05,447
2709932.567195622,1071490,699.4,447
2709972.7269660975,1087485,696.9,447
2709975.19178656,1087610,720.35,447
2710006.493513687,1120343,694.0,447
2709921.2372471374,1059115,718.2,447
2709978.3626173316,1117226,691.0,447
2710004.750561269,1110064,686.5,447
2709919.5639935588,1066717,709.6,447
2709928.7460312466,1140664,705.0,447
2709911.2562795193,1042353,730.9,447
2709940.345397127,1086317,701.05,447
2709920.331508131,1085717,688.6,447
2709927.2261747667,1113255,720.65,447
2709931.5779098663,1072825,690.5,447
2709994.253633314,1080300,697.7,447
2709925.8888620078,1077775,712.5,447
2709977.45038376,1089357,703.9,447
2709964.081927016,1069660,696.15,447
2709989.343939118,1083655,682.45,447
2709987.7560395356,1095318,725.5,447
2709970.348667138,1123011,711.6,447
2709945.848399628,1130510,692.95,447
2710007.5625359486,1070433,736.85,447
2709962.172412657,1105130,713.8,447
2709954.1963559897,1070960,700.7,447
2709951.69160133,1079556,699.0,447
2709953.0885487185,1063908,717.15,447
2709940.2622492793,1078702,704.05,447
2709960.32185588,1094152,699.3,447
2709973.2715091733,1074296,712.85,447
2709949.7444571834,1109609,707.9,447
2709944.8324135123,1056530,694.8,447
2709999.2527633095,1084127,678.1,447
2709936.1751489993,1025161,700.8,447
2710008.8629134963,1137778,696.05,447
2709944.389414543,1097265,699.55,447
2709924.5816144636,1078603,683.55,447
2709947.9758772585,1127717,700.6,447
2709969.389450174,1043712,686.1,447
2709992.021513183,1118716,688.3,447
2709951.115867273,1101517,707.1,447
2709949.5862057055,1117391,708.35,447
2709957.5419468745,1023397,722.4,447
2709942.654515486,1015585,699.25,447
2709930.569418554,1067430,699.35,447
2709960.041894019,1092945,683.85,447
2709940.299823449,1112246,700.8,447
2709916.6765697813,1103539,724.25,447
2709914.019946991,1058781,704.2,447
2709922.113991677,1078064,697.35,447
2709944.20464974,1033388,692.1,447
2709932.0754653313,1025878,703.7,447
2709912.582344587,1139633,707.3,447
2709939.3210291127,1093817,706.95,447
2709924.807047597,1092231,698.35,447
2709986.8825342995,1108076,682.1,447
2709980.9255081955,1083206,709.9,447
2709975.786137295,1160251,696.5,447
2709995.976023901,1107399,706.2,447
2709985.2989681335,1047928,693.3,447
2710006.1682793926,1090096,719.25,447
2709927.9320535916,1173507,692.95,447
2709971.671179126,1029733,700.0,447
2709999.1477429452,1074479,687.0,447
2709954.0275309747,1145109,697.6,447
2709928.005485315,1028233,696.85,447
2709916.0537889227,1010554,700.0,447
2709918.536943652,1020038,683.75,447
2709963.9930690597,1086577,714.9,447
2709910.1678838003,1115660,713.0,447
2709913.3787378753,1089080,715.6,447
2710001.086274787,1081391,697.8,447
2709947.5701828673,1125826,730.8,447
2709998.1165370415,1030828,697.25,447
2709957.8134091427,1059190,711.0,447
2709928.237286643,1081868,692.1,447
2709983.2633936224,1089315,717.5,447
2709952.3397449697,1070779,708.7,447
2709937.777225054,1065753,700.45,447
2710007.218418522,1091287,690.4,447
2709915.212884572,1070675,702.55,447
2709967.933167207,1105784,724.6,447
2709909.496144572,1084522,690.45,447
2709949.688960501,1114976,687.65,447
2709995.26524225,1067046,688.2,447
2710004.536887367,1070129,707.65,447
2709962.968274581,1057798,713.05,447
2709912.2022546274,1056298,703.75,447
2709959.1714866064,1043921,699.0,447
2709940.732163882,1009362,711.6,447
2709995.328612641,1094413,711.45,447
2709917.439843036,1049270,700.35,447
2709935.87829958,1024243,715.45,447
2709956.4448785526,1044410,696.2,447
2709957.1817754842,1108614,704.95,447
2709989.8108786363,1139339,713.05,447
2709954.82649286,1062901,704.1,447
2709988.9511456746,1089834,706.8,447
2710006.543850116,1071215,732.55,447
2709947.133775799,1055970,698.0,447
2709982.4934848417,1124231,712.7,447
2710003.333586914,1057056,694.75,447
2710000.9034289494,1004724,719.3,447
2709939.595587025,1066537,705.4,447
2709941.858030205,1039269,706.4,447
2709937.097916225,1051928,681.25,447
2709991.61084842,1097993,722.25,447
2709975.23892612,1101784,680.65,447
2709947.0250088973,1097130,681.5,447
2710003.035143442,1063910,693.65,447
2709923.1368972845,1077231,702.65,447
2709933.5159579846,1148984,696.4,447
2709988.852395437,1121348,706.8,447
2709990.6112079155,1110435,700.4,447
2709909.959583139,1060769,693.6,447
2709914.501548961,1144892,714.95,447
2709960.82113936,1075296,689.05,447
2709944.2278819466,1031818,699.85,447
2709914.278279865,1092184,693.0,447
2709916.1480463035,1053606,698.05,447
2709938.888814787,1011610,704.9,447
2709970.811363525,1138664,696.8,447
2710000.3324667597,1112977,699.3,447
2709937.8267214037,1094156,692.05,447
2709970.4522317904,1083793,713.0,447
2709958.632905793,1029215,696.75,447
2709947.2646430163,1106422,677.9,447
2709953.484294679,1091983,702.95,447
2709964.3860399947,1121295,697.35,447
2709933.232246303,1034998,696.6,447
2709958.952921703,1065197,730.1,447
2709976.421355467,1157230,700.4,447
2709993.5303829922,1054538,689.05,447
2710006.9443199607,1095459,706.1,447
2709933.0990287494,1016532,699.5,447
2709919.4603150017,1034478,730.8,447
2709958.54394975,1047870,700.6,447
2709928.6554102222,1067347,709.65,447
2709915.178656499,1058794,714.75,447
2709918.850212086,1062781,692.95,447
2709932.946766259,1096548,688.05,447
2709941.8873000364,1054689,709.75,447
2709972.1664473847,1024835,716.85,447
2709962.009678664,1093102,717.15,447
2710006.1880636453,1125247,679.9,447
2709957.34181684,1069040,693.8,447
2709935.105565764,1095191,694.9,447
2709926.395691332,1098535,712.6,447
2709976.3893738324,1066954,718.7,447
2709912.5650623147,1089668,688.55,447
2709970.3191185785,1034391,711.75,447
2709915.5627370276,1101323,703.9,447
2709970.066099755,1095180,697.75,447
2709927.986401902,1081062,699.45,447
2709961.4881785363,1068456,711.25,447
2709941.1243805606,1107101,701.0,447
2710001.9385898896,1023338,699.95,447
2709986.140064545,1069999,695.1,447
2709984.1981329895,1063574,716.0,447
2709984.109740225,1069141,720.7,447
2709929.2827855446,1042691,701.35,447
2709926.5975483838,1097404,704.5,447
2709964.0479214843,1058545,695.1,447
2709998.098801138,1054000,698.15,447
2709925.393391711,1113096,698.15,447
2710004.1826929357,1090959,706.4,447
2709990.6740607205,1031286,700.8,447
2709956.655161087,1086158,713.85,447
2709952.912666716,1086986,705.1,447
2709931.1583464243,1020470,685.8,447
2709958.562996964,1085097,680.45,447
2709965.939639371,1125282,677.55,447
2709945.252413604,1081726,710.25,447
2709931.196190793,1021780,714.0,447
2709942.634128489,1071413,689.65,447
2709993.803932727,1092422,705.5,447
2710004.011626002,1058448,703.0,447
2709997.2561577805,1055572,707.3,447
2709962.331061317,1103450,702.55,447
2709930.7745327502,1031046,687.5,447
2709976.9501225385,1058478,712.95,447
2709929.6874453155,1023881,708.4,447
2709926.342875115,1097162,699.55,447
2710006.713224347,1086274,694.7,447
2709993.9705292466,1074880,695.0,447
2709918.0316298865,1077821,700.65,447
2709989.7737527196,1104899,694.35,447
2709936.435980789,1113242,700.25,447
2709915.6214252017,1034552,685.05,447
2709988.0903131035,1111527,703.65,447
2710003.429807651,1061799,705.7,447
2709918.48886756,1063025,711.0,447
2709979.3903354136,1065873,703.75,447
2709951.4061772423,1150196,690.05,447
2709934.7481997414,1010916,709.7,447
2710005.4813126773,1060777,695.0,447
2709968.2967871116,1032011,721.55,447
2709930.150263333,1108439,715.2,447
2709958.273343246,1061478,688.8,447
2709991.5510977367,1098287,706.55,447
2709930.9955578204,1085299,707.0,447
2709986.8778052162,1063289,690.05,447
2709970.502931458,1115653,724.15,447
2709921.3237025817,1044568,693.95,447
2710008.8733275086,1056960,690.65,447
2709924.7178467256,1083511,695.1,447
2709963.1918288623,1086695,708.5,447
2709959.5823081136,1024663,718.1,447
2709940.2744655637,1116805,688.5,447
2709944.903133469,1109490,698.95,447
2709919.7483252967,1074168,698.7,447
2709991.0006133397,1060983,710.6,447
2709972.4656011015,1081320,722.35,447
2710007.4690123443,1103329,707.25,447
2709952.4389857673,1017210,691.35,447
2709970.2025919985,1058929,699.55,447
2709978.097878758,1078343,710.6,447
2709950.6355601167,1075599,702.55,447
2709971.3696655794,1080239,714.5,447
2709940.207532413,1113904,708.4,447
2709996.068619168,1039780,686.75,447
2709936.3571653203,1026273,700.85,447
2709952.7584684948,1068561,679.8,447
2709948.101062428,1079216,706.6,447
2710006.0288291806,1017030,695.25,447
2709973.2222473035,1078252,696.3,447
2709938.0494959457,1095856,710.7,447
2710004.4468724485,1094185,710.2,447
2709949.2858213973,1034286,697.65,447
2709972.1823431235,1018832,702.8,447
2709959.87381613,1123863,688.45,447
2709928.562011438,1043648,697.95,447
2710008.998482739,1084705,723.2,447
2709990.5489732563,1079353,687.65,447
2709936.7767384965,1040931,709.45,447
2709933.01050712,1061686,684.2,447
2709967.52147529,1033019,719.85,447
2709947.5474625346,1087704,697.05,447
2709962.762710221,1058807,698.85,447
2709923.3529303814,1131800,727.6,447
2709937.538521281,1050943,693.65,447
2709920.0951114795,1106619,685.95,447
2710008.0953856176,1045140,711.0,447
2709955.2611268316,1048014,694.25,447
2709942.8274041372,1070016,701.65,447
2709947.862633227,1123062,693.9,447
2709974.494007227,1064787,704.65,447
2709952.0127677596,1055781,711.5,447
2709949.864003467,1034836,699.85,447
2709950.2982452707,1098903,707.2,447
2709938.8946583522,1077897,717.1,447
2709946.7372872983,1017344,703.45,447
2709945.1002937714,1052103,708.9,447
2709992.2532620234,1114158,694.5,447
2709966.5387928113,1026254,701.2,447
2709995.411184957,1021418,704.2,447
2709917.867937415,1049182,689.2,447
2709978.2713937582,1105932,703.25,447
2709995.010031484,1033048,705.95,447
2709954.677551309,1100748,696.5,447
2709978.9968995242,1103428,708.7,447
2709955.834561779,1067961,715.15,447
2709943.3457104648,1058475,700.05,447
2709946.8478555377,1074068,707.0,447
2709982.3556332537,1069994,691.6,447
2709917.7503094533,1045791,709.5,447
2709925.408154593,1086290,704.1,447
2710005.4081504797,1107008,690.05,447
2709956.2630854705,1075971,713.4,447
2709952.4868490384,1075031,713.6,447
2709976.7148481463,1029394,698.45,447
2709933.81109933,1108010,716.6,447
2709955.3607372893,1089984,715.55,447
2709971.4752618866,1098004,695.75,447
2709912.02700463,1051603,694.3,447
2709929.120722698,1060581,710.95,447
2710007.8538203984,1071906,699.9,447
2709909.7685265183,1090147,694.2,447
2709977.8051746134,1059254,695.3,447
2709942.806228797,1041677,698.4,447
2709999.2684783055,1074610,707.5,447
2709987.077253865,1057183,702.4,447
2709994.079254791,1118765,716.5,447
2709929.6851304686,1072395,714.65,447
2709991.227758315,1017982,700.65,447
2709991.051269665,1077178,711.05,447
2709931.474339514,1035487,700.0,447
2710002.848777558,1075828,699.6,447
2710000.2521987422,1023201,701.55,447
2709993.5297550075,1113544,708.4,447
2709986.774028416,1117738,699.15,447
2709954.715290999,1070647,693.15,447
2709910.7758784597,1122781,705.35,447
2709966.0106887952,1050274,705.4,447
2709941.534918086,1049886,704.95,447
2709952.47573032,1091308,716.45,447
2709912.366021729,1045792,710.9,447
2709952.3325413745,1105760,703.5,447
2709953.5340248523,1094863,729.5,447
2709920.575404097,1052605,683.05,447
2710005.2371234195,1122291,694.5,447
2709988.445281109,1047403,717.45,447
2709943.3765444565,1067067,718.1,447
2709946.132008026,1097551,705.45,447
2709970.0792396413,1077351,719.85,447
2709931.0804282664,1078133,713.45,447
2709955.7414145144,1112034,690.8,447
2709999.495684669,1118164,694.45,447
2710007.452197993,1089792,699.7,447
2709973.265754167,1062823,705.75,447
2709962.277792932,1116747,687.25,447
2709913.9105337644,1044722,701.3,447
2709944.3612739127,1022782,704.25,447
2709934.960110507,1078616,695.4,447
2710002.475234155,1076210,710.7,447
2710001.640536082,1051519,687.15,447
2709940.413855883,1064256,727.7,447
2709934.4670917485,1073958,723.75,447
2709977.548986908,1050870,726.15,447
2709959.882130603,1050315,704.55,447
2709973.084463509,1081166,675.25,447
2709949.9233362298,1058338,710.7,447
2709973.0053277784,1086358,683.85,447
2710000.0057408037,1081516,682.8,447
2709975.828689136,1103397,709.05,447
2709917.5536038526,1088653,700.35,447
2709964.629967891,1072325,704.8,447
2709992.325645948,1064673,724.25,447
2710001.4199736575,1047601,715.75,447
2709978.9693778595,1116611,702.45,447
2709919.516292102,1107145,728.75,447
2709965.1117821466,1041345,708.0,447
2709920.715998176,1129465,707.35,447
2709957.5219843383,1138765,701.95,447
2709992.401459927,1070132,714.45,447
2709989.216154465,1064302,700.2,447
2709980.9691839092,1081111,712.8,447
2709977.0451239645,1109472,718.9,447
2710004.398176599,1114428,695.5,447
2709957.534796431,1031037,707.65,447
2709983.4252956226,1121445,717.1,447
2709926.7191290306,1032721,694.15,447
2709916.718406278,1129640,710.6,447
2709931.834039757,1050465,700.9,447
2709927.3043741323,1092972,700.9,447
2709942.018885988,1144265,700.4,447
2709960.810396327,1054623,689.15,447
2709932.348975084,1088276,700.45,447
2709949.9428617535,1032528,698.6,447
2710000.9660710855,1078284,699.15,447
2710005.3911884897,1116940,713.9,447
2709916.7736458275,1062463,706.6,447
2709915.553572725,1158570,705.75,447
2709947.126119937,1040793,664.1,447
2709974.462073649,1110428,711.55,447
2709927.6905135834,1026066,698.9,447
2709972.8516022624,1068802,703.0,447
2709951.5712567354,1090520,708.75,447
2709977.103985285,1019931,682.55,447
2710003.5161147523,1103651,685.55,447
2709945.95298435,1065745,706.8,447
2709936.3896996877,1052613,716.85,447
2709909.968398298,1034872,706.0,447
2709957.3438333427,1128776,717.65,447
2709995.904604503,1035758,708.9,447
2709964.2193983616,1089215,695.8,447
2710005.2711628797,1067945,705.8,447
2709971.472416669,1123030,703.45,447
2709926.3150628572,1077866,702.85,447
2709972.22017028,1124366,717.4,447
2709993.2013795604,1032453,721.0,447
2709971.233766199,1128332,700.75,447
2709989.426908736,1034614,692.15,447
2709952.5650623,1124885,702.2,447
2709929.4222147726,1056038,698.95,447
2710003.830059682,1061370,702.95,447
2710001.772067938,1028321,697.7,447
2709985.476962966,1035042,689.0,447
2709948.68575574,1026947,707.9,447
2709924.8036600994,1050154,697.15,447
2709958.7998435935,1041117,681.65,447
2710000.2451028014,1113530,697.4,447
2709917.0824467405,1144688,710.5,447
2709939.125571402,1064647,719.35,447
2709997.00377305,1099090,696.55,447
2709975.242107785,1171755,674.0,447
2709955.5190745904,1036360,693.95,447
2709984.265712632,1135157,707.75,447
2709914.713050616,1069301,699.3,447
2709940.228643033,1030287,693.05,447
2709961.7570600435,1010024,696.05,447
2709980.4523158656,1098343,708.65,447
2709922.7399100196,1119363,708.0,447
2710004.0485567204,1013295,698.6,447
2709920.735776851,1055127,703.75,447
2709930.9239794486,1052971,692.1,447
2709942.922251601,1061053,705.65,447
2709993.8865186954,1046298,679.85,447
2710002.00841039,1017425,691.6,447
2709994.687606477,1050602,698.6,447
2709957.959805049,1063145,692.15,447
2710000.3609481957,1084631,708.75,447
2709994.5977182235,1102123,704.7,447
2709924.3125686552,1090530,715.15,447
2709938.3426405336,1078698,709.1,447
2709966.3905615034,1104604,694.65,447
2709990.7807438895,1098978,708.15,447
2709912.375331847,1073157,710.15,447
2709988.305794098,1078210,716.8,447
2709950.863150649,1051308,700.5,447
2709972.943430785,1075212,699.15,447
2709933.8935253164,1084746,691.15,447
2709979.928828496,1025992,704.0,447
2709998.670150125,1077360,695.25,447
2709938.4596755877,1101842,724.7,447
2709982.906877578,1105417,694.0,447
2709935.358428226,1147621,704.4,447
2709978.8351385705,1050203,681.65,447
2709994.7167719183,1069202,720.75,447
2709985.630878004,1077770,697.7,447
2709948.9334511836,1034927,696.95,447
2709979.4507135656,1061741,708.85,447
2709945.058271743,1106977,677.6,447
2709945.956806815,1127054,694.95,447
2709990.0169246867,1056125,687.7,447
2709938.7763074883,1101211,703.55,447
2709918.074601313,1094967,700.05,447
2709912.8170080273,1126368,705.8,447
2709998.10955492,1087087,702.85,447
2709910.9522110205,1070515,695.6,447
2709978.1144816,1086946,694.75,447
2709985.6226287438,1052152,709.4,447
2709953.2381627713,1116548,689.0,447
2709909.88987122,1030661,701.25,447
2709990.287046632,1080306,687.9,447
2709943.037587958,1078084,685.4,447
2709945.7596922694,1034722,686.85,447
2709926.206318658,1036588,715.5,447
2709930.332878428,1139548,705.0,447
2709952.9049756965,1097313,692.75,447
2710007.392333204,1055572,707.9,447
2710008.2474028743,1122680,725.65,447
2709919.1536434614,1070067,692.9,447
2709948.2716900366,1114798,697.7,447
2709927.6374636497,1081400,676.4,447
2709933.2215901124,1046459,698.95,447
2709972.2918319996,1038967,702.45,447
2709969.0456780954,1094870,711.15,447
2709973.083743593,1062779,695.8,447
2709931.9159461767,1153467,694.1,447
2709947.9523881567,1085052,705.5,447
2709924.440275657,1093924,717.3,447
2710008.8204807704,1021893,703.45,447
2709942.1510371077,1127544,692.85,447
2709962.0776207806,1059439,693.6,447
2709941.622795503,1036081,704.95,447
2709988.0347818495,1124508,698.5,447
2709936.168465459,1067330,713.25,447
2709930.809976868,1092950,711.75,447
2709996.336521075,1067307,704.7,447
2709944.8773441385,1043781,688.3,447
2709988.779222027,1086776,714.45,447
2709997.48368674,1101570,683.55,447
2709965.1880158074,1099773,699.9,447
2709984.5506950277,1050209,710.65,447
2709909.9349655947,1096431,702.25,447
2709932.148524736,1067436,719.25,447
2709949.950971783,1060865,719.1,447
2709973.5784797803,1067946,700.0,447
2709922.096966965,1110255,711.45,447
2709955.7096987003,1044301,699.5,447
2709986.66157792,1038094,695.9,447
2709985.656681241,1086003,710.7,447
2709965.5194228454,1073938,702.1,447
2709973.1030432857,1072443,724.6,447
2710008.546502607,1076871,702.55,447
2709984.3783805002,1092803,688.45,447
2709993.214548656,989538,705.4,447
2709918.264089486,1071751,728.75,447
2709985.8508011396,1106768,702.75,447
2709923.0578860547,1112186,713.15,447
2709933.25070903,1103808,705.25,447
2709983.8655770645,1060995,702.8,447
2710007.8842216465,1045258,702.55,447
2709961.45123909,1025361,705.5,447
2709918.408861759,1098121,709.6,447
2709980.9462656304,1049322,703.6,447
2709991.327405533,1075270,685.2,447
2709979.6421238664,1129974,707.8,447
2709995.4105372075,1110286,700.65,447
2709917.6483487124,995560,683.75,447
2710003.7451092643,1028863,690.2,447
2709998.870758994,1076725,697.9,447
2710005.36235928,1007809,729.65,447
2709980.249831244,1095597,683.95,447
2709997.80101867,1093619,703.4,447
2709961.3232943527,1082040,683.2,447
2709931.1544112423,1097067,714.35,447
2709931.6043882775,1089970,695.75,447
2709980.921682606,967247,691.2,447
2709910.0309180547,1067177,716.55,447
2709994.8164199865,1052657,696.2,447
2709925.9207443814,1138095,696.45,447
2709973.728997358,1034867,705.85,447
2709982.4715046086,1093159,695.8,447
2709990.185549821,1028994,709.6,447
2709999.6477954374,1142837,706.6,447
2709957.959645266,1057018,694.1,447
2709958.3611570373,1100223,706.55,447
2709929.9275366245,1126898,711.35,447
2709988.3004047205,1033266,712.9,447
2709992.447936474,1077863,691.3,447
